2019-10-10 11:33:31.238 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.DemoApplicationTests], using SpringBootContextLoader
2019-10-10 11:42:57.103 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 4099 (http)
2019-10-10 11:42:57.104 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-4099"]
2019-10-10 11:42:57.105 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-10-10 11:42:57.105 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-10 11:42:57.131 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-10-10 11:42:57.131 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1105 ms
2019-10-10 11:42:57.149 [restartedMain] INFO  com.example.demo.config.filter.CustomFilter - filter 初始化！！！！
2019-10-10 11:42:57.226 [restartedMain] ERROR com.alibaba.druid.pool.DruidDataSource - testWhileIdle is true, validationQuery not set
2019-10-10 11:42:57.227 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-4} inited
2019-10-10 11:42:57.489 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-10 11:42:57.577 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][restartedMain] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-10 11:42:57.587 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-10 11:42:57.649 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-10 11:42:58.020 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-10-10 11:42:58.036 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-4099"]
2019-10-10 11:42:58.042 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 4099 (http) with context path ''
2019-10-10 11:42:58.042 [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 2.085 seconds (JVM running for 226.651)
2019-10-10 11:42:58.044 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2019-10-10 11:43:52.564 [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication on SST-OCHO with PID 16136 (C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-10 11:43:52.567 [restartedMain] INFO  com.example.demo.DemoApplication - The following profiles are active: sst
2019-10-10 11:43:52.647 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2019-10-10 11:43:52.648 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2019-10-10 11:43:54.023 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-10 11:43:54.026 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-10 11:43:54.126 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 84ms. Found 0 repository interfaces.
2019-10-10 11:43:54.695 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$37853e18] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-10 11:43:55.393 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 4099 (http)
2019-10-10 11:43:55.416 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-4099"]
2019-10-10 11:43:55.431 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-10-10 11:43:55.431 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-10 11:43:55.619 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-10-10 11:43:55.619 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2971 ms
2019-10-10 11:43:55.729 [restartedMain] INFO  com.example.demo.config.filter.CustomFilter - filter 初始化！！！！
2019-10-10 11:43:56.571 [restartedMain] ERROR com.alibaba.druid.pool.DruidDataSource - testWhileIdle is true, validationQuery not set
2019-10-10 11:43:56.586 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-10-10 11:43:57.453 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-10 11:43:57.629 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][restartedMain] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-10 11:43:57.663 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-10 11:43:57.893 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-10 11:43:58.253 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-10-10 11:43:58.307 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-4099"]
2019-10-10 11:43:58.340 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 4099 (http) with context path ''
2019-10-10 11:43:58.345 [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 6.368 seconds (JVM running for 8.166)
2019-10-10 11:46:34.524 [http-nio-4099-exec-2] INFO  com.example.demo.config.listener.Customlister - 监听器：初始化
2019-10-10 11:46:34.533 [http-nio-4099-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-10-10 11:46:34.534 [http-nio-4099-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-10-10 11:46:34.547 [http-nio-4099-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 12 ms
2019-10-10 11:46:34.560 [http-nio-4099-exec-2] INFO  com.example.demo.config.filter.CustomFilter - doFilter   请求处理！！！
2019-10-10 11:46:34.574 [http-nio-4099-exec-2] INFO  c.e.d.config.interceptor.CustomHandlerInterceptor - preHandle:请求前调用
2019-10-10 11:47:15.406 [http-nio-4099-exec-2] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.jdbc.BadSqlGrammarException: 
### Error updating database.  Cause: java.sql.SQLSyntaxErrorException: ORA-00907: missing right parenthesis

### The error may exist in file [C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes\mapper\ShippingCostAreaDao.xml]
### The error may involve defaultParameterMap
### The error occurred while setting parameters
### SQL: insert into SHIPPING_COST_AREA a (         a.ID,         a.SHIPPING_COMPANY_ID,         a.SHIPPING_METHOD_ID,         a.SHIPPING_FROM_COUNTRY,         a.SHIPPING_FROM_STATE,         a.SHIPPING_FROM_CITY,         a.SHIPPING_FROM_ZIPCODE,         a.SHIPPING_TO_COUNTRY,         a.SHIPPING_TO_STATE,         a.SHIPPING_TO_CITY,         a.SHIPPING_TO_ZIPCODE,         a.CREATE_DATE,         a.UPDATE_DATE,         a.ERROR_CODE,         a.ERROR_MESSAGE,         a.CREATE_BY,         a.UPDATE_BY         )         select SEQ_SHIPPING_COST_AREA.nextval,temp.* from         (                        select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual                   ) temp where not exists (             select 1 from SHIPPING_COST_AREA b             where temp.SHIPPING_COMPANY_ID = b.SHIPPING_COMPANY_ID and temp.SHIPPING_METHOD_ID = b.SHIPPING_METHOD_ID             temp.SHIPPING_FROM_ZIPCODE = b.SHIPPING_FROM_ZIPCODE and temp.SHIPPING_TO_ZIPCODE = b.SHIPPING_TO_ZIPCODE         )
### Cause: java.sql.SQLSyntaxErrorException: ORA-00907: missing right parenthesis

; bad SQL grammar []; nested exception is java.sql.SQLSyntaxErrorException: ORA-00907: missing right parenthesis
]
2019-10-10 11:47:15.410 [http-nio-4099-exec-2] INFO  c.e.d.config.interceptor.CustomHandlerInterceptor - afterCompletion:请求调用完成后回调方法，即在视图渲染完成后回调
2019-10-10 11:47:15.411 [http-nio-4099-exec-2] INFO  com.example.demo.config.listener.Customlister - 监听器：销毁
2019-10-10 11:49:27.502 [Thread-6] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-10 11:49:27.504 [Thread-6] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-10 11:49:27.542 [Thread-6] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-10-10 11:49:27.706 [Thread-6] INFO  com.example.demo.config.filter.CustomFilter - filter  销毁~！！！
2019-10-10 11:49:27.948 [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication on SST-OCHO with PID 16136 (C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-10 11:49:27.948 [restartedMain] INFO  com.example.demo.DemoApplication - The following profiles are active: sst
2019-10-10 11:49:28.467 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-10 11:49:28.467 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-10 11:49:28.523 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 56ms. Found 0 repository interfaces.
2019-10-10 11:49:28.669 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$37853e18] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-10 11:49:28.781 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 4099 (http)
2019-10-10 11:49:28.783 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-4099"]
2019-10-10 11:49:28.784 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-10-10 11:49:28.784 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-10 11:49:28.809 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-10-10 11:49:28.809 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 857 ms
2019-10-10 11:49:28.829 [restartedMain] INFO  com.example.demo.config.filter.CustomFilter - filter 初始化！！！！
2019-10-10 11:49:28.929 [restartedMain] ERROR com.alibaba.druid.pool.DruidDataSource - testWhileIdle is true, validationQuery not set
2019-10-10 11:49:28.931 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} inited
2019-10-10 11:49:29.424 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-10 11:49:29.492 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][restartedMain] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-10 11:49:29.500 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-10 11:49:29.549 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-10 11:49:29.829 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-10-10 11:49:29.850 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-4099"]
2019-10-10 11:49:29.855 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 4099 (http) with context path ''
2019-10-10 11:49:29.856 [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 1.948 seconds (JVM running for 339.678)
2019-10-10 11:49:29.859 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2019-10-10 11:49:41.478 [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication on SST-OCHO with PID 20640 (C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-10 11:49:41.482 [restartedMain] INFO  com.example.demo.DemoApplication - The following profiles are active: sst
2019-10-10 11:49:41.553 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2019-10-10 11:49:41.554 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2019-10-10 11:49:42.901 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-10 11:49:42.905 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-10 11:49:43.008 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 85ms. Found 0 repository interfaces.
2019-10-10 11:49:43.619 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$d039f5a2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-10 11:49:44.339 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 4099 (http)
2019-10-10 11:49:44.359 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-4099"]
2019-10-10 11:49:44.373 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-10-10 11:49:44.373 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-10 11:49:44.530 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-10-10 11:49:44.530 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2976 ms
2019-10-10 11:49:44.618 [restartedMain] INFO  com.example.demo.config.filter.CustomFilter - filter 初始化！！！！
2019-10-10 11:49:45.330 [restartedMain] ERROR com.alibaba.druid.pool.DruidDataSource - testWhileIdle is true, validationQuery not set
2019-10-10 11:49:45.345 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-10-10 11:49:46.181 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-10 11:49:46.357 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][restartedMain] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-10 11:49:46.399 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-10 11:49:46.622 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-10 11:49:46.959 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-10-10 11:49:47.008 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-4099"]
2019-10-10 11:49:47.043 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 4099 (http) with context path ''
2019-10-10 11:49:47.048 [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 6.181 seconds (JVM running for 7.925)
2019-10-10 11:50:08.701 [http-nio-4099-exec-1] INFO  com.example.demo.config.listener.Customlister - 监听器：初始化
2019-10-10 11:50:08.714 [http-nio-4099-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-10-10 11:50:08.715 [http-nio-4099-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-10-10 11:50:08.729 [http-nio-4099-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 12 ms
2019-10-10 11:50:08.744 [http-nio-4099-exec-1] INFO  com.example.demo.config.filter.CustomFilter - doFilter   请求处理！！！
2019-10-10 11:50:08.759 [http-nio-4099-exec-1] INFO  c.e.d.config.interceptor.CustomHandlerInterceptor - preHandle:请求前调用
2019-10-10 11:50:20.986 [http-nio-4099-exec-1] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.jdbc.BadSqlGrammarException: 
### Error updating database.  Cause: java.sql.SQLSyntaxErrorException: ORA-00933: SQL command not properly ended

### The error may exist in file [C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes\mapper\ShippingCostAreaDao.xml]
### The error may involve defaultParameterMap
### The error occurred while setting parameters
### SQL: insert into SHIPPING_COST_AREA a (         a.ID,         a.SHIPPING_COMPANY_ID,         a.SHIPPING_METHOD_ID,         a.SHIPPING_FROM_COUNTRY,         a.SHIPPING_FROM_STATE,         a.SHIPPING_FROM_CITY,         a.SHIPPING_FROM_ZIPCODE,         a.SHIPPING_TO_COUNTRY,         a.SHIPPING_TO_STATE,         a.SHIPPING_TO_CITY,         a.SHIPPING_TO_ZIPCODE,         a.CREATE_DATE,         a.UPDATE_DATE,         a.ERROR_CODE,         a.ERROR_MESSAGE,         a.CREATE_BY,         a.UPDATE_BY         )         select SEQ_SHIPPING_COST_AREA.nextval,temp.* from         (                        select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual                   ) as temp where not exists (             select 1 from SHIPPING_COST_AREA b             where temp.SHIPPING_COMPANY_ID = b.SHIPPING_COMPANY_ID and temp.SHIPPING_METHOD_ID = b.SHIPPING_METHOD_ID             temp.SHIPPING_FROM_ZIPCODE = b.SHIPPING_FROM_ZIPCODE and temp.SHIPPING_TO_ZIPCODE = b.SHIPPING_TO_ZIPCODE         )
### Cause: java.sql.SQLSyntaxErrorException: ORA-00933: SQL command not properly ended

; bad SQL grammar []; nested exception is java.sql.SQLSyntaxErrorException: ORA-00933: SQL command not properly ended
]
2019-10-10 11:50:20.988 [http-nio-4099-exec-1] INFO  c.e.d.config.interceptor.CustomHandlerInterceptor - afterCompletion:请求调用完成后回调方法，即在视图渲染完成后回调
2019-10-10 11:50:20.989 [http-nio-4099-exec-1] INFO  com.example.demo.config.listener.Customlister - 监听器：销毁
2019-10-10 11:56:53.360 [Thread-6] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-10 11:56:53.362 [Thread-6] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-10 11:56:53.374 [Thread-6] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-10-10 11:56:53.604 [Thread-6] INFO  com.example.demo.config.filter.CustomFilter - filter  销毁~！！！
2019-10-10 11:56:54.003 [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication on SST-OCHO with PID 20640 (C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-10 11:56:54.004 [restartedMain] INFO  com.example.demo.DemoApplication - The following profiles are active: sst
2019-10-10 11:56:54.880 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-10 11:56:54.881 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-10 11:56:54.951 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 69ms. Found 0 repository interfaces.
2019-10-10 11:56:55.123 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$d039f5a2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-10 11:56:55.317 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 4099 (http)
2019-10-10 11:56:55.318 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-4099"]
2019-10-10 11:56:55.319 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-10-10 11:56:55.320 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-10 11:56:55.358 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-10-10 11:56:55.358 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1342 ms
2019-10-10 11:56:55.379 [restartedMain] INFO  com.example.demo.config.filter.CustomFilter - filter 初始化！！！！
2019-10-10 11:56:55.498 [restartedMain] ERROR com.alibaba.druid.pool.DruidDataSource - testWhileIdle is true, validationQuery not set
2019-10-10 11:56:55.501 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} inited
2019-10-10 11:56:55.839 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-10 11:56:55.887 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][restartedMain] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-10 11:56:55.895 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-10 11:56:55.941 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-10 11:56:56.367 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-10-10 11:56:56.395 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-4099"]
2019-10-10 11:56:56.402 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 4099 (http) with context path ''
2019-10-10 11:56:56.406 [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 2.483 seconds (JVM running for 437.283)
